NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"G055529A2KIT1";5;3;0;2;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"G060162A2";4777;4563;45;169;872;1;1;0,11;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"GF0137";3;3;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"GF0051";6;6;0;0;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"GF0070";8;8;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H27001";195;193;0;2;53;2;0;3,77;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H182KIT";1045;1038;3;4;366;7;1;1,91;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H2014";61;61;0;0;20;1;0;5;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H50001";222;219;0;3;36;4;3;11,11;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H50002";175;172;0;3;30;6;5;20;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H50004";607;602;0;5;153;13;6;8,50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H6003Z";2504;2478;9;17;1003;12;3;1,20;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H6005Z";658;655;2;1;206;1;0;0,49;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"H6031Z";2690;2669;8;13;926;2;0;0,22;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HL3Z7A098A";40;29;1;10;5;1;0;20;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HG114HD845";265;263;1;1;17;1;0;5,88;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HL3P7A191AB";18;14;0;4;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX132D";1371;1362;4;5;493;7;2;1,42;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HU7JM2C949BA";25;18;0;7;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX124D";491;482;2;7;143;8;2;5,59;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX139D";582;573;0;9;155;1;0;0,65;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX147KIT";50;48;1;1;7;1;0;14,29;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX149D";31;30;0;1;10;1;0;10;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX151KIT";757;750;3;4;244;4;0;1,64;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX158D";210;207;1;2;55;2;0;3,64;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX161D";409;398;3;8;96;1;0;1,04;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX184KIT";252;233;4;15;54;13;10;24,07;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX185D";468;462;2;4;111;3;0;2,70;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX186D";364;357;1;6;106;1;0;0,94;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX187KIT";209;207;0;2;45;1;1;2,22;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX190D";1514;1500;7;7;504;5;1;0,99;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX191";130;125;1;4;14;1;0;7,14;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX196KIT";173;162;2;9;29;1;0;3,45;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX230KIT";956;931;5;20;239;18;12;7,53;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX278D";18;15;1;2;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HX81D";725;717;0;8;262;5;4;1,91;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"JLM20216";17;17;0;0;4;1;0;25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"HÄNDLERARTIKELNUMMER0153500167HERSTELLERARTIKELNUMMER171754";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"J1350827";28;28;0;0;6;1;0;16,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"JDE26442";98;92;0;6;16;11;9;68,75;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"JDE36541";297;283;0;14;69;45;38;65,22;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"K68233701AC";3;3;0;0;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"K52108325AA";54;53;1;0;11;1;0;9,09;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"K52854834AB";16;13;0;3;2;2;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"K68018555AA";242;217;0;25;40;2;0;5;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"K68225344AA";80;76;2;2;16;14;12;87,50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"KIT828";10;10;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"KIT821";24;24;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"KIT825";16;16;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"KIT836";39;37;0;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"KIT844";9;7;0;2;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"LR023288";816;790;4;22;86;1;0;1,16;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"LR007474";247;231;0;16;38;13;7;34,21;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"LR022460";179;174;1;4;11;1;0;9,09;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"LR023294";314;302;0;12;58;33;26;56,90;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"LR065238";343;335;1;7;80;46;35;57,50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"LR114012";71;51;1;19;3;2;2;66,67;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0014";39;35;0;4;7;7;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"M3001351005";5;4;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"M31001350130";9;9;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0002";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0007";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0015";6;6;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0034";13;12;0;1;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0053";7;6;1;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0056";21;20;0;1;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0057";18;17;0;1;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0058";9;7;0;2;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0059";14;11;0;3;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0065";19;14;1;4;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0070";9;9;0;0;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0074";14;12;0;2;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0075";17;12;0;5;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0081";6;5;0;1;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0082";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0084";44;44;0;0;8;8;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0085";7;7;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0087";5;4;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0103";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0114";40;30;0;10;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0119";12;11;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0121";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0132";23;19;2;2;6;5;0;83,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0141";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0166";8;8;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0197";10;10;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"MOK0206";9;8;0;1;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"N0138275";272;270;2;0;86;1;1;1,16;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"N007603010112";114;98;1;15;7;1;0;14,29;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"N007603012102";841;810;4;27;191;2;1;1,05;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"N0438092";3452;3380;21;51;1018;122;119;11,98;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"N10037105";856;819;5;32;274;8;0;2,92;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"N90666003";1020;992;4;24;391;2;1;0,51;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"N91084501";1929;1905;7;17;287;7;7;2,44;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"PAB39804703";13;9;0;4;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"PAB398009";82;70;0;12;15;9;9;60;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"PAB39800901";117;98;0;19;10;7;7;70;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"PAC325330";155;153;1;1;49;4;0;8,16;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051010019";13;13;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"SA1103298113";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051010003";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051010012";4;4;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051010020";5;5;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051060005";10;10;0;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051060017";7;7;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051060018";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051060022";14;14;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051070002";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051070005";10;10;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051080004";6;5;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051080011";5;4;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051081012";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051090001";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051111018";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051120001";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TCM1051120003";7;4;3;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TED500010";112;96;0;16;11;4;0;36,36;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEILEINFORMATIONTEILENUMMERBENENNUNGMODELLANGABEPREISTGMENGE0B5325330A";1;1;0;0;2;1;1;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEK013";159;144;0;15;7;2;0;28,57;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEK018";353;339;0;14;27;2;0;7,41;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEK032";114;105;0;9;14;1;0;7,14;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEK047";76;61;1;14;9;3;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEK048";71;56;0;15;10;1;0;10;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEK049";323;285;0;38;22;1;0;4,55;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TEK059";250;230;0;20;23;2;0;8,70;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TF81";3;2;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TK008";136;131;0;5;20;2;0;10;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"THE500031";16;16;0;0;6;2;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TK006";202;199;0;3;40;1;0;2,50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V100755";14;12;2;0;6;2;2;33,33;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"TZV500010";42;37;0;5;5;1;0;20;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V100385";12;12;0;0;6;1;0;16,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V100440";98;97;0;1;23;1;0;4,35;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V100757";5;5;0;0;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V102224";13;13;0;0;5;2;0;40;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V102289";30;30;0;0;7;3;1;42,86;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V102361";9;8;0;1;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103018";70;68;0;2;21;1;0;4,76;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103025";525;523;2;0;129;128;1;99,22;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103025VIE";6;6;0;0;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103025XXL";134;134;0;0;34;33;0;97,06;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103213";15;15;0;0;1;1;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103213BEK";9;9;0;0;2;2;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103214";26;26;0;0;4;4;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103214BEK";8;7;0;1;3;3;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103214XXL";6;6;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103215";11;11;0;0;2;2;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103217";11;11;0;0;1;1;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103218";26;26;0;0;4;4;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103218BEK";7;7;0;0;1;1;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103220";185;181;2;2;47;47;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103220BEK";106;106;0;0;28;27;0;96,43;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103220XXL";46;46;0;0;7;7;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103222";54;54;0;0;10;9;0;90;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103222BEK";23;23;0;0;2;1;1;50;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103223";473;463;3;7;93;91;0;97,85;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103223VIE";9;6;3;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103223XXL";61;61;0;0;16;13;0;81,25;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103223XXLVAICO";8;8;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103225";40;40;0;0;7;7;3;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103225BEK";3;3;0;0;1;1;1;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103225XXL";11;11;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103226";11;11;0;0;2;2;1;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103226XXL";11;11;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103231";97;96;1;0;20;19;0;95;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103231XXL";13;13;0;0;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103293";6;6;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103302";11;10;0;1;4;2;0;50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103847";22;21;0;1;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V103847BEK";8;8;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V104722";43;43;0;0;7;1;0;14,29;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V104991";657;648;6;3;169;162;0;95,86;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V104991SP";122;119;3;0;24;24;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V104991VIE";6;5;1;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V104991XXL";142;141;0;1;30;30;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105390";454;451;2;1;56;55;0;98,21;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105390BEK";267;265;1;1;33;31;0;93,94;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105390SP";301;277;0;24;65;63;0;96,92;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105390XXL";69;68;1;0;10;10;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105391";285;283;1;1;62;8;0;12,90;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105394";20;19;0;1;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105540";36;36;0;0;8;8;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105540XXL";21;21;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105541";36;36;0;0;8;8;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105541XXL";10;10;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105546";18;18;0;0;4;3;0;75;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105546XXL";15;15;0;0;3;2;0;66,67;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105582";726;714;6;6;117;114;0;97,44;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105582SP1";252;249;1;2;68;60;0;88,24;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V105582SP2";190;187;0;3;58;58;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V106764";288;283;1;4;51;1;0;1,96;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V107344";32;32;0;0;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V107344XXL";29;29;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V107674";18;17;0;1;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V108007";40;40;0;0;3;3;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V108007XXL";17;17;0;0;2;1;0;50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V109347";110;106;1;3;19;14;0;73,68;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V109347VIE";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V109399";6;5;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V200582";35;34;0;1;6;3;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V200586";34;34;0;0;10;1;0;10;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V200587";119;117;0;2;17;3;0;17,65;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V200588";111;110;0;1;35;4;4;11,43;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202081";8;8;0;0;2;1;0;50;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202082XXL";4;4;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202084";9;9;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202085";8;8;0;0;1;1;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202086";8;8;0;0;1;1;1;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202088";43;43;0;0;6;6;1;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202088XXL";17;17;0;0;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202089";50;49;1;0;5;5;1;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202089BEK";14;14;0;0;2;2;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202090";114;113;1;0;20;19;3;95;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202090XXL";39;39;0;0;7;6;0;85,71;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202091";1;1;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202092";7;7;0;0;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202094";16;16;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202094XXL";2;2;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202095";1;1;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202742";25;23;2;0;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V202742BEK";43;43;0;0;8;7;0;87,50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V204061";3;3;0;0;1;1;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"V204186";231;230;1;0;52;51;0;98,08;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
