GENART;LDATE;LKZ;DLNR;DLNRBEZ;QTY_POS
4921;"2026/1";"Romania";144;"MEYLE";39
4921;"2026/1";"West Europe";4342;"TCMATIC";3
4921;"2026/1";"Serbia";101;"FEBI BILSTEIN";21
4921;"2026/1";"Spain";4342;"TCMATIC";13
4921;"2026/1";"N";6558;"AIC";36
4921;"2026/1";"West Europe";101;"FEBI BILSTEIN";36
4921;"2026/1";"Serbia";6558;"AIC";1
4921;"2026/1";"Other";68;"ZF";1
4921;"2026/1";"Other";68;"ZF";1
4921;"2026/1";"Other";144;"MEYLE";1
4921;"2026/1";"Austria";68;"ZF";901
4921;"2026/1";"Austria";101;"FEBI BILSTEIN";737
4921;"2026/1";"Germany";68;"ZF";9274
4921;"2026/1";"Other";101;"FEBI BILSTEIN";271
4921;"2026/1";"EEU";144;"MEYLE";841
4921;"2026/1";"Slovenia";68;"ZF";309
4921;"2026/1";"Croatia";101;"FEBI BILSTEIN";232
4921;"2026/1";"B";68;"ZF";85
4921;"2026/1";"Spain";151;"SWAG";8
4921;"2026/1";"EEU";144;"MEYLE";20
4921;"2026/1";"Nordic";68;"ZF";92
4921;"2026/1";"Nordic";68;"ZF";16
4921;"2026/1";"West Europe";68;"ZF";7
4921;"2026/1";"Nordic";68;"ZF";29
4921;"2026/1";"SEE";4342;"TCMATIC";1
4921;"2026/1";"Romania";162;"VAICO";67
4921;"2026/1";"Serbia";144;"MEYLE";18
4921;"2026/1";"Other";68;"ZF";1
4921;"2026/1";"Germany";2728;"ORIGINAL Schäferbarthold";1
4921;"2026/1";"N";4342;"TCMATIC";5
4921;"2026/1";"Other";6558;"AIC";14
4921;"2026/1";"Other";101;"FEBI BILSTEIN";1
4921;"2026/1";"Portugal";101;"FEBI BILSTEIN";488
4921;"2026/1";"N";68;"ZF";279
4921;"2026/1";"West Europe";101;"FEBI BILSTEIN";63
4921;"2026/1";"Germany";6558;"AIC";1346
4921;"2026/1";"Slovenia";144;"MEYLE";260
4921;"2026/1";"SEE";144;"MEYLE";87
4921;"2026/1";"EEU";101;"FEBI BILSTEIN";13
4921;"2026/1";"EEU";144;"MEYLE";63
4921;"2026/1";"EEU";4342;"TCMATIC";7
4921;"2026/1";"Balkan";68;"ZF";26
4921;"2026/1";"Balkan";144;"MEYLE";47
4921;"2026/1";"Nordic";4342;"TCMATIC";38
4921;"2026/1";"West Europe";4342;"TCMATIC";36
4921;"2026/1";"SEE";68;"ZF";7
4921;"2026/1";"ROW";144;"MEYLE";3
4921;"2026/1";"Nordic";162;"VAICO";55
4921;"2026/1";"Nordic";101;"FEBI BILSTEIN";16
4921;"2026/1";"Nordic";162;"VAICO";7
4921;"2026/1";"ROW";68;"ZF";5
4921;"2026/1";"EEU";101;"FEBI BILSTEIN";19
4921;"2026/1";"EEU";4342;"TCMATIC";3
4921;"2026/1";"Other";101;"FEBI BILSTEIN";3
4921;"2026/1";"Other";68;"ZF";2
4921;"2026/1";"B";209;"TRUCKTEC AUTOMOTIVE";1
4921;"2026/1";"Portugal";68;"ZF";8
4921;"2026/1";"Croatia";6558;"AIC";44
4921;"2026/1";"Other";162;"VAICO";5
4921;"2026/1";"Slovenia";6558;"AIC";10
4921;"2026/1";"Other";68;"ZF";3
4921;"2026/1";"Other";151;"SWAG";8
4921;"2026/1";"Romania";6558;"AIC";19
4921;"2026/1";"Germany";183;"VEMO";3
4921;"2026/1";"Romania";-1;"Eigenmarken";54
4921;"2026/1";"Austria";-1;"Eigenmarken";23
4921;"2026/1";"Germany";-1;"Eigenmarken";893
4921;"2026/1";"West Europe";-1;"Eigenmarken";1
4921;"2026/1";"EEU";-1;"Eigenmarken";119
4921;"2026/1";"Nordic";-1;"Eigenmarken";20
4921;"2026/1";"Spain";-1;"Eigenmarken";1
4921;"2026/1";"N";-1;"Eigenmarken";5
4921;"2026/1";"West Europe";-1;"Eigenmarken";13
4921;"2026/1";"West Europe";-1;"Eigenmarken";1
4921;"2026/1";"Switzerland";-1;"Eigenmarken";1
4921;"2026/1";"Slovenia";-1;"Eigenmarken";1
4921;"2026/1";"Nordic";-1;"Eigenmarken";1
4921;"2026/1";"Other";-1;"Eigenmarken";1
4921;"2026/1";"Balkan";-1;"Eigenmarken";8
4921;"2026/1";"B";-1;"Eigenmarken";7
4921;"2026/1";"West Europe";-1;"Eigenmarken";9
4921;"2026/1";"Other";-1;"Eigenmarken";31
4921;"2026/1";"Croatia";-1;"Eigenmarken";4
4921;"2026/1";"Balkan";-1;"Eigenmarken";1
4921;"2026/1";"Nordic";-1;"Eigenmarken";1
