NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"1091298081";43;23;4;16;1;1;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1091298083";9;9;0;0;1;1;1;100;0;1;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10923527";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10923535";3;3;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"109308";138;133;0;5;32;21;21;65,63;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"109503800A";187;117;3;67;8;4;0;50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10963793";8;8;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1103298112";1107;842;48;217;57;46;46;80,70;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1102298018";250;231;0;19;14;9;5;64,29;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1102298019";282;270;1;11;27;27;25;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1102298020";129;119;0;10;10;9;9;90;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1102298021";97;83;3;11;10;10;10;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1100732";18;18;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1100749";22;22;0;0;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1103298006";1316;1291;6;19;233;231;228;99,14;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1103298006ZF";10;10;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1103298007";806;795;0;11;97;97;79;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1103298113";728;589;3;136;19;17;14;89,47;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1104298052";37;16;2;19;1;1;1;100;0;1;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1104298050";245;156;9;80;14;14;14;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1104298051";139;85;1;53;2;2;2;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1104298051ZF";4;3;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1104298054";137;66;21;50;5;4;4;80;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1104298055";61;34;0;27;2;2;2;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1109298031";171;151;0;20;3;3;3;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1111298031";346;287;3;56;33;33;33;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1109298030";197;106;1;90;5;5;5;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1105298010";12;11;0;1;2;2;2;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1111298032";294;244;0;50;26;26;26;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11101151";12;12;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11176992";7;7;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11141350001";164;139;0;25;24;19;0;79,17;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11141350001XK";27;23;0;4;5;2;0;40;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11141350002";107;101;0;6;9;5;0;55,56;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11161626";3;2;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11172322";91;90;1;0;10;10;10;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11177939";5;4;1;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11177949";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11179782";22;22;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11186463";82;80;2;0;6;6;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11187143";36;36;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11188266";27;27;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11200437";11;11;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11210845";43;43;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11243522";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11243526";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11255237";48;47;1;0;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11355295";6;6;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11355294";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11289416";9;9;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11350349";12;11;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11374652";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11374678";8;8;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11374681";7;7;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11374683";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11387058";10;10;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11390607";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11391125";16;16;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11391857";11;11;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446472";16;15;1;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11413402";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11406319";35;34;1;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11412712";19;19;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446273";9;9;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446433";37;34;3;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446435";9;9;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446441";10;10;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446461";16;15;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446466";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446494";7;7;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446503";4;4;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11446504";7;7;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11482564";3;3;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11478078";4;4;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11533287";6;6;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11599409";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11634816";10;10;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V103025XXL";4;4;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V103025";14;13;1;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V103215";4;2;2;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V103220";8;8;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V103223";17;17;0;0;6;6;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V104991";13;13;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V105390";10;10;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V105582";10;10;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11671618";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"11724959";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1196444";12;12;0;0;7;7;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1196445";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"123079";35;33;0;2;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1271080004";11;9;0;2;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1301500033";1;1;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"13201087298365";13;12;1;0;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V302254";7;7;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V302256XXL";5;4;1;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V302257";5;4;1;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V302377";4;4;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V303957";4;4;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V330533XXL";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1321V401605";3;2;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1402770095";3869;3754;13;102;956;124;13;12,97;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1359511";8;8;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"139546";166;83;41;42;22;22;22;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1402700095";17;5;2;10;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1405255";4;4;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1481087298368";4;4;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"141477";21;19;0;2;7;2;2;28,57;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"141481";23;20;0;3;9;8;8;88,89;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"141482";48;43;0;5;12;2;2;16,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"141483";15;10;3;2;2;1;1;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1481087298364";42;40;2;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1481090298126";9;9;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"143273";102;100;1;1;15;3;3;20;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"143570";15;14;0;1;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"147095";34;33;0;1;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1481068298083";14;14;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1498784";127;99;3;25;8;3;0;37,50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"150285";107;107;0;0;23;18;0;78,26;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"150282";59;54;2;3;13;13;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"150283";23;21;2;0;8;8;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"150286";90;89;0;1;10;10;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1510323";5;0;5;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"152047";53;51;0;2;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"157262";16;16;0;0;4;3;0;75;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"152049";9;9;0;0;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"152004740R";2088;2016;4;68;397;61;0;15,37;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"152044";45;45;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"152054";21;21;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"152055";163;153;0;10;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"152059";46;46;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"15208HG00J";93;75;0;18;2;1;0;50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1524438";1;0;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"154984";60;51;6;3;23;10;0;43,48;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"157271";9;8;0;1;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1564965KIT";3;0;0;3;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"15801087298365";10;9;1;0;3;3;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"15805961308412";4;4;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1589089";7764;7607;20;137;2580;457;43;17,71;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16050141350201";2;2;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1589089S1";4;4;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16050141350300";7;5;2;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"159062";16;14;2;0;5;5;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"159667";34;32;2;0;10;10;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16051001350102";3;3;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16051001350103";2;2;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16051001350108";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16051001350114";3;3;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1605V103223XXL";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16053001351007";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"16053001351009SK";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1605V103220";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1605V103223";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"160733";20;16;0;4;6;6;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"162V303695";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1635056080";4049;3280;77;692;143;16;0;11,19;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1683770295";74;72;0;2;18;3;0;16,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"164908";10;9;0;1;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1672490";6;1;5;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"167346";3;3;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1687328";4;4;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1693713580";522;487;15;20;69;9;2;13,04;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1693770995";399;376;3;20;75;17;1;22,67;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1693771395";741;705;9;27;168;40;0;23,81;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1693771395S2";7;6;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"169391";20;20;0;0;3;3;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171618";1690;1644;2;44;218;38;17;17,43;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171507";51;48;0;3;6;1;0;16,67;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171750";1944;1898;10;36;362;350;0;96,69;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171748";3655;3585;4;66;446;392;0;87,89;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171748FE";45;39;6;0;8;8;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171748FEBI";8;7;1;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171750FE";48;44;4;0;8;8;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171767";638;613;2;23;137;132;0;96,35;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171752";714;689;1;24;78;73;12;93,59;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171752FE";16;11;5;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171754";870;853;1;16;129;122;4;94,57;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171762";5693;5553;43;97;1272;1229;0;96,62;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171762FE";121;115;6;0;24;24;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171767FE";11;7;4;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171769";559;541;4;14;85;59;0;69,41;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171769101";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171772";2117;2085;2;30;458;451;0;98,47;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171785";2743;2626;15;102;484;469;0;96,90;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171772FE";15;15;0;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171774";439;423;0;16;65;26;0;40;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171776";490;463;2;25;40;37;0;92,50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171783";2601;2496;12;93;350;347;0;99,14;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171783FEBI";36;36;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"171785FE";59;57;2;0;13;13;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1721894";20;8;0;12;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1767616";1002;500;34;468;33;7;0;21,21;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176875";137;122;3;12;7;4;0;57,14;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176814";181;167;6;8;21;18;0;85,71;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176856";376;355;12;9;36;34;0;94,44;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176857";1364;1290;3;71;108;97;6;89,81;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176857FE";5;5;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176859";220;201;7;12;19;18;0;94,74;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176860";141;132;2;7;14;14;2;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176873";167;133;2;32;16;15;0;93,75;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176873FE";3;3;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176874";235;219;4;12;21;20;0;95,24;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176876";168;146;2;20;17;14;0;82,35;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176877";1735;1676;7;52;391;386;0;98,72;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176877101";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176877FE";13;12;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176878";616;547;9;60;80;71;0;88,75;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176878FEBI";7;5;2;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176879";77;68;2;7;8;8;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176894";162;141;6;15;8;6;0;75;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176890";24;24;0;0;4;1;0;25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176891";141;105;8;28;19;18;0;94,74;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176892";985;824;6;155;31;31;0;100;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176895";143;131;0;12;19;13;0;68,42;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176896";190;168;2;20;14;12;0;85,71;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176896FEBI";4;4;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176897";159;147;6;6;25;25;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"176899";55;38;8;9;2;1;0;50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"180607";482;452;0;30;19;3;0;15,79;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"184059";25;21;0;4;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"179355";113;103;2;8;13;13;1;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"179355FE";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"18141350100";56;36;8;12;6;6;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"18141350100SK";22;20;2;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"18141350200";194;164;4;26;35;33;0;94,29;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"18141350200SK";115;108;2;5;18;16;0;88,89;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"182173";101;85;9;7;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"188362";311;245;7;59;7;6;0;85,71;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1848704";52;47;1;4;2;1;0;50;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"185354";215;150;2;63;10;3;0;30;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"188364";605;450;22;133;14;14;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
