NORMSEARCHWORD;SUMMCNT;CNT_WITH_KART;CNT_NOT_FOUND;CNT_NO_KART;QTY_POS;GENART_QTY_POS;GENART_DLNR_QTY_POS;PERCENT_QTY_POS;U4_OE;SA200;SA203FF;IAM_GENART;GENARTNR;GENARTDESCR
"1001350110";19;18;0;1;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350110XK";10;10;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350111";18;18;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350113";17;13;1;3;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350114";974;962;0;12;181;171;0;94,48;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350114SK";249;236;0;13;76;74;0;97,37;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350114XK";50;46;0;4;5;5;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115";1008;981;0;27;208;193;0;92,79;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115MYL";9;9;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115SK";305;294;0;11;40;31;0;77,50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115SKŽ";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350115XK";288;282;0;6;28;27;0;96,43;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350116";2833;2780;9;44;659;636;0;96,51;0;0;1;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350116SK";236;228;0;8;51;43;0;84,31;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350116XK";143;137;0;6;16;16;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350117";54;50;0;4;9;8;0;88,89;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350118";95;90;1;4;17;15;0;88,24;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350120SK";29;27;0;2;5;4;0;80;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350122";85;80;0;5;10;10;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350122SK";18;17;0;1;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350122XK";28;26;2;0;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350130";193;192;0;1;44;44;1;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350130SK";40;39;0;1;9;8;0;88,89;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350130XK";34;33;0;1;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350200";550;534;0;16;136;129;0;94,85;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350200MYL";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350210";120;114;1;5;20;13;0;65;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350214SK";10;9;0;1;3;1;0;33,33;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001350220";89;84;0;5;10;8;0;80;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001360003";216;215;0;1;70;3;1;4,29;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001360004";124;122;0;2;28;1;0;3,57;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001361007";63;57;0;6;14;1;0;7,14;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001361011";298;287;1;10;78;3;0;3,85;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001370003";126;124;0;2;21;1;0;4,76;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001370005";32;31;0;1;3;1;0;33,33;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001370011";30;30;0;0;5;1;0;20;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001371002";56;54;0;2;16;1;1;6,25;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001371004";76;76;0;0;17;1;0;5,88;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001907990";2;1;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1001924623";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"100250";592;579;0;13;141;6;4;4,26;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"100253";434;418;2;14;110;7;1;6,36;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"100254";125;125;0;0;16;1;0;6,25;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1002886543";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1003250100";37;31;0;6;5;1;1;20;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1003980001";16;16;0;0;3;1;0;33,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10071616";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10046806";4;4;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1006526";22;20;2;0;7;7;7;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10071617";3;3;0;0;2;1;0;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1012307";10;8;1;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10098";443;432;0;11;115;1;0;0,87;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10100253";37;31;1;5;7;1;0;14,29;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10151636";3;2;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10193535";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10194120";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"101965";261;259;0;2;74;1;1;1,35;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"102142";98;98;0;0;12;1;0;8,33;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10214864";28;25;3;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10215911";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10215929";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10217589";20;18;2;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1022329";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10230159";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10229734";8;8;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10230158";10;8;2;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10233841";6;6;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10233842";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10235466";5;5;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1024339";9;8;0;1;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1024340";3;3;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10286565";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10286570";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10286574";2;2;0;0;2;2;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10296581";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10324671";4;3;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10324767";6;6;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10324778";10;10;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10330248";8;8;0;0;4;4;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"103521408";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"103522681";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"103540664";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040946";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040938";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1040940";25;25;0;0;6;6;6;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104287348";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104287359";6;5;1;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104287360";3;3;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104287396";4;2;2;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104287397";2;1;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104287400";3;2;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104396627";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10467046";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1049305";4;3;0;1;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10477148";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"104788";425;423;0;2;97;2;0;2,06;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1049721";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010002";27;25;0;2;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010009";7;4;0;3;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010011";6;2;0;4;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010014";7;6;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010019";24;19;1;4;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010020";5;3;0;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051010037";1;1;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011002";10;9;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011011";3;2;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011014";3;3;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011019";14;7;0;7;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011020";7;5;2;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051011075";6;2;0;4;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051020003";18;12;1;5;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051030001";3;2;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051031001";3;1;0;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051032001";1;1;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051051001";10;10;0;0;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060005";49;34;3;12;4;4;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060011";22;16;0;6;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051060026";19;17;0;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061005";15;13;0;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061010";2;2;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061012";9;9;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051061024";6;6;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051062018";3;2;1;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051070001";10;10;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051070004";2;2;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051070005";17;15;1;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051072002";4;3;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051072005";9;7;0;2;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080004";29;21;1;7;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080011";50;43;0;7;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051080012";41;32;1;8;3;3;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051081004";21;11;1;9;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051081012";14;12;0;2;2;2;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051083004";3;2;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051090001";7;5;0;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110012";29;19;0;10;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110013";5;4;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110014";24;16;1;7;2;1;0;50;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110018";54;41;0;13;5;5;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051110021";5;4;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051111007";4;4;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051111015";3;2;0;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051111018";25;20;0;5;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10511110184342";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051112018";5;2;1;2;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051120003";15;13;1;1;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1051181001";1;1;0;0;1;1;0;100;0;0;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"105390BEK";7;2;0;5;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058298047";19;19;0;0;1;1;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"105810";307;304;0;3;100;1;0;1;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058298046";43;43;0;0;4;4;3;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058361";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058403";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058404";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058414";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058417";4;4;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058418";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1058423";4;4;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"105888";23;23;0;0;3;1;0;33,33;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298069";93;87;2;4;14;13;10;92,86;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298070";86;84;0;2;13;12;12;92,31;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298072";38;38;0;0;5;5;5;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298073";40;40;0;0;5;5;5;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060298073ZF";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1060776";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"106088012";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"106088013";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"106108659";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1061209";7;7;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10645015";18;18;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1066723";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1066726";6;6;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10677314";6;6;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10677319";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10677322";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10677325";2;1;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298054";29;28;0;1;1;1;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298054ZF";1;1;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298061";122;121;0;1;14;14;13;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298062";1075;1068;0;7;209;204;197;97,61;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298083";448;445;0;3;106;104;104;98,11;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298083ZF";10;8;2;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298084";47;46;0;1;7;7;7;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1068298085";23;19;0;4;2;2;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10693999";2;2;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1069925";4;3;1;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298027";326;323;0;3;51;51;46;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298033";1041;1021;0;20;192;191;184;99,48;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298033ZF";18;16;2;0;3;3;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298038";428;420;0;8;115;111;109;96,52;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298038ZF";11;10;1;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298039";124;124;0;0;29;23;20;79,31;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1071298039ZF";3;3;0;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"107342";680;674;0;6;189;6;0;3,17;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10737388";2;1;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"107405";41;41;0;0;2;1;1;50;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1074288";6;6;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10755206";1;1;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10755299";3;3;0;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1075642";5;5;0;0;3;3;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10768644";2;2;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1077053";7;7;0;0;3;3;3;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1077069";6;6;0;0;1;1;1;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1077216";8;7;1;0;6;6;6;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10776191";6;5;1;0;1;1;0;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"107826";261;258;0;3;48;1;0;2,08;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10824310";14;13;1;0;4;4;4;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1079120804";54;49;0;5;3;2;2;66,67;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"10824309";22;21;1;0;6;6;6;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1084298013";62;62;0;0;7;6;4;85,71;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1084298014";17;17;0;0;2;2;2;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298179";25;25;0;0;3;2;2;66,67;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298247";14;13;0;1;3;3;3;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298348";19;18;0;1;5;5;5;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298360";541;530;1;10;97;96;91;98,97;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298360ZF";17;14;3;0;2;2;2;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298361";350;348;0;2;86;77;72;89,53;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298362";11;10;0;1;1;1;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298364";2519;2511;1;7;778;741;734;95,24;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298364ZF";38;31;7;0;5;5;5;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298365";4877;4835;11;31;808;795;769;98,39;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298365ZF";66;59;7;0;17;17;17;100;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298368";320;317;0;3;68;64;64;94,12;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298369";473;466;1;6;59;58;57;98,31;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298437";171;166;1;4;31;13;13;41,94;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298450";16;1;0;15;1;1;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1087298451";15;3;0;12;1;1;1;100;0;1;0;1;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"108862";899;861;1;37;283;1;0;0,35;0;0;0;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
"1090298006";4;4;0;0;1;1;1;100;0;0;1;0;4921;"Teilesatz, Automatikgetriebe-Ölwechsel"
